Match,Competition,Date,Position,Minutes played,Total actions,Total actions successful,Goals,Assists,Shots,Shots On Target,xG,Passes,Passes accurate,Long passes,Long passes accurate,Crosses,Crosses accurate,Dribbles,Dribbles successful,Duels,Duels won,Aerial duels,Aerial duels won,Interceptions,Losses,Losses own half,Recoveries,Recoveries opp. half,Yellow card,Red card
Feirense - Nacional 4:1,Portugal. Segunda Liga,2022-05-15,LCB,91,121,93,0,0,1,0,0.26,83,74,8,2,0,0,0,0,24,17,8,6,6,15,7,12,2,0,0
Nacional - Academico Viseu 1:2,Portugal. Segunda Liga,2022-05-07,LCB,99,80,68,0,0,2,0,0.13,63,59,5,4,0,0,0,0,10,8,6,4,0,4,1,6,1,0,0
Leixões - Nacional 0:1,Portugal. Segunda Liga,2022-04-30,LCB3,95,79,48,0,0,0,0,0.0,43,35,11,5,0,0,1,0,22,11,7,4,7,12,6,15,0,0,0
Nacional - Farense 3:2,Portugal. Segunda Liga,2022-04-24,LCB3,96,66,49,0,0,0,0,0.0,39,35,9,6,0,0,1,0,15,10,3,3,4,4,3,10,2,0,0
Estrela - Nacional 0:0,Portugal. Segunda Liga,2022-04-16,LCB,100,92,74,0,0,0,0,0.0,75,63,12,5,0,0,2,1,9,6,3,3,4,9,6,7,1,16,0
Nacional - Rio Ave 2:0,Portugal. Segunda Liga,2022-04-10,LCB3,96,69,46,0,0,0,0,0.0,38,30,9,3,0,0,3,0,23,14,11,7,7,11,7,13,0,0,0
Nacional - Académica 3:1,Portugal. Segunda Liga,2022-03-20,LCB,98,64,40,0,0,0,0,0.0,25,20,9,4,0,0,2,0,26,15,5,4,8,12,9,15,2,0,0
Mafra - Nacional 3:2,Portugal. Segunda Liga,2022-03-13,"CB, LCB",97,70,44,1,0,3,1,0.39,39,31,7,4,0,0,0,0,19,10,9,7,4,10,5,10,2,0,0
Nacional - Trofense 1:1,Portugal. Segunda Liga,2022-02-27,LCB,99,82,60,0,0,3,1,0.29,50,47,2,1,0,0,0,0,19,11,9,8,4,4,3,13,2,28,0
Casa Pia - Nacional 1:0,Portugal. Segunda Liga,2022-02-19,LCB,98,68,44,0,0,1,0,0.07,45,37,8,5,0,0,0,0,11,5,3,2,3,9,3,4,0,0,0
Nacional - Penafiel 3:0,Portugal. Segunda Liga,2022-02-13,LCB,98,70,40,1,0,1,1,0.8,44,33,12,5,0,0,2,1,15,4,5,1,6,8,2,14,2,0,0
Varzim - Nacional 0:0,Portugal. Segunda Liga,2022-02-08,LCB3,95,73,51,0,0,1,1,0.06,44,35,9,3,0,0,0,0,18,12,6,4,11,8,4,13,3,0,0
Nacional - Porto II 1:0,Portugal. Segunda Liga,2022-01-30,LCB,99,83,66,0,0,0,0,0.0,57,55,4,2,0,0,1,0,15,10,3,3,6,7,7,10,2,63,0
Vilafranquense - Nacional 4:3,Portugal. Segunda Liga,2022-01-22,LCB,17,19,13,0,0,0,0,0.0,12,9,3,0,0,0,1,0,5,3,2,1,1,2,0,4,1,0,0
Academico Viseu - Nacional 1:4,Portugal. Segunda Liga,2021-12-29,LCB,95,75,60,0,0,0,0,0.0,55,48,3,2,0,0,1,1,15,10,3,3,7,6,4,15,1,0,0
Nacional - Leixões 2:0,Portugal. Segunda Liga,2021-12-18,LCB,104,84,61,0,0,0,0,0.0,55,46,10,5,0,0,0,0,19,12,9,5,4,13,9,11,2,39,0
Farense - Nacional 2:2,Portugal. Segunda Liga,2021-12-12,"LCB, LCB3",77,78,55,0,0,0,0,0.0,46,37,6,3,0,0,1,1,23,14,9,6,6,9,5,20,1,27,0
Nacional - Estrela 4:1,Portugal. Segunda Liga,2021-12-04,LCB3,101,56,32,0,0,0,0,0.0,26,20,7,3,0,0,0,0,14,9,7,3,12,9,7,9,1,0,0
Rio Ave - Nacional 1:0,Portugal. Segunda Liga,2021-11-28,LCB3,98,51,37,0,0,2,1,0.56,32,28,5,3,0,0,0,0,13,8,3,1,4,4,0,8,2,0,0
Nacional - Chaves 1:1,Portugal. Segunda Liga,2021-11-08,LCB,82,66,46,0,0,1,0,0.04,41,33,8,6,0,0,0,0,18,13,8,7,3,7,1,12,0,0,0
Académica - Nacional 1:2,Portugal. Segunda Liga,2021-11-01,LCB,98,86,59,0,0,0,0,0.0,57,48,8,5,0,0,1,1,19,8,4,1,7,9,5,12,0,0,0
Nacional - Mafra 1:1,Portugal. Segunda Liga,2021-10-24,LCB,97,57,38,0,0,1,0,0.08,30,21,5,2,0,0,1,0,21,14,6,4,2,9,6,12,2,0,0
Sporting Covilhã - Nacional 1:1,Portugal. Segunda Liga,2021-10-10,LCB,9,7,4,0,0,0,0,0.0,4,2,1,0,0,0,0,0,3,2,1,1,0,2,0,2,1,0,0
Trofense - Nacional 0:3,Portugal. Segunda Liga,2021-10-04,LCB,12,8,7,0,0,0,0,0.0,4,4,0,0,0,0,0,0,4,3,2,1,2,0,0,2,0,0,0
