Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Philippines - Thailand 1:2,Asia. ASEAN Championship,2021-12-14,GK,94,2,3.64,10,8,7,1,4,4,15,15,0,0,0
Timor-Leste - Philippines 0:7,Asia. ASEAN Championship,2021-12-11,GK,94,0,0.13,2,2,0,1,4,3,10,9,2,0,2
Philippines - Singapore 1:2,Asia. ASEAN Championship,2021-12-08,GK,97,2,2.66,7,5,4,1,4,2,6,6,7,3,4
Kuala Lumpur - Johor Darul Ta'zim 2:0,Malaysia. Malaysia Cup,2021-11-30,GK,97,0,1.63,9,9,5,3,6,4,0,0,14,0,14
Melaka United - Kuala Lumpur 1:1 (P),Malaysia. Malaysia Cup,2021-11-26,GK,123,1,1.57,11,10,7,4,13,8,8,8,13,0,13
Kuala Lumpur - Melaka United 1:1,Malaysia. Malaysia Cup,2021-11-22,GK,96,1,0.43,3,2,1,2,3,3,8,8,13,8,5
Kuala Lumpur - Selangor 1:0,Malaysia. Malaysia Cup,2021-11-18,GK,95,0,0.33,3,3,1,1,12,9,3,3,13,0,13
Selangor - Kuala Lumpur 0:2,Malaysia. Malaysia Cup,2021-11-14,GK,96,0,0.14,1,1,1,3,15,9,5,5,7,1,6
Pahang - Kuala Lumpur 0:1,Malaysia. Malaysia Cup,2021-11-10,GK,95,0,0.88,2,2,1,4,10,7,9,9,8,2,6
Kuala Lumpur - Pulau Pinang 1:0,Malaysia. Malaysia Cup,2021-11-07,GK,96,0,0.0,0,0,0,1,5,2,8,8,5,4,1
Sarawak United - Kuala Lumpur 2:2,Malaysia. Malaysia Cup,2021-11-03,GK,97,2,0.3,5,3,2,1,1,1,14,14,2,2,0
Kuala Lumpur - Sarawak United 4:0,Malaysia. Malaysia Cup,2021-10-30,GK,95,0,0.27,3,3,2,1,3,1,16,16,12,5,7
Pulau Pinang - Kuala Lumpur 1:1,Malaysia. Malaysia Cup,2021-09-29,GK,96,1,0.34,2,1,0,2,6,5,11,11,5,1,4
Kuala Lumpur - Pahang 3:1,Malaysia. Malaysia Cup,2021-09-26,GK,96,1,1.11,5,4,2,2,12,9,8,8,10,2,8
Johor Darul Ta'zim - Kuala Lumpur 2:1,Malaysia. Super League,2021-09-12,GK,96,2,1.54,6,4,2,3,9,7,6,6,12,4,8
Kuala Lumpur - Kedah 2:1,Malaysia. Super League,2021-09-04,GK,96,1,1.24,8,7,2,6,15,8,7,7,11,0,11
Kuala Lumpur - Terengganu 1:0,Malaysia. Super League,2021-08-29,GK,96,0,1.69,7,7,3,2,8,7,15,15,12,4,8
Pahang - Kuala Lumpur 0:2,Malaysia. Super League,2021-08-20,GK,96,0,0.83,3,3,2,2,13,9,5,5,9,0,9
Kuala Lumpur - Petaling Jaya City 1:0,Malaysia. Super League,2021-08-07,GK,97,0,0.05,2,2,0,3,8,5,1,1,8,2,6
Sabah - Kuala Lumpur 1:1,Malaysia. Super League,2021-08-04,GK,97,1,1.67,8,7,2,3,10,5,5,5,8,1,7
Kuala Lumpur - Melaka United 1:1,Malaysia. Super League,2021-07-31,GK,103,1,1.3,4,3,0,2,5,4,7,7,12,3,9
Perak - Kuala Lumpur 0:0,Malaysia. Super League,2021-07-27,GK,95,0,1.47,3,3,2,4,3,2,13,13,3,0,3
Kuala Lumpur - Selangor 1:1,Malaysia. Super League,2021-07-24,GK,95,1,2.34,5,4,3,6,9,5,7,6,11,0,11
Philippines - Maldives 1:1,Asia. AFC World Cup Qualifiers,2021-06-15,GK,51,0,0.24,1,1,0,0,3,2,3,3,1,0,1
UiTM - Kuala Lumpur 1:1,Malaysia. Super League,2021-05-08,GK,97,1,1.73,3,2,1,3,3,2,16,16,11,8,3
Kuala Lumpur - Pulau Pinang 3:1,Malaysia. Super League,2021-05-04,GK,97,1,0.69,3,2,1,2,8,6,5,5,12,2,10
Kuala Lumpur - Johor Darul Ta'zim 1:1,Malaysia. Super League,2021-04-30,GK,99,1,0.83,4,3,3,3,17,10,4,3,15,1,14
Kedah - Kuala Lumpur 3:2,Malaysia. Super League,2021-04-23,GK,100,3,4.49,13,10,5,7,5,3,10,10,11,1,10
Terengganu - Kuala Lumpur 1:0,Malaysia. Super League,2021-04-16,GK,98,1,0.85,6,5,2,2,8,6,15,15,7,3,4
Kuala Lumpur - Pahang 2:1,Malaysia. Super League,2021-04-10,GK,105,1,1.61,7,6,5,3,13,6,7,7,6,0,6
Petaling Jaya City - Kuala Lumpur 2:2,Malaysia. Super League,2021-04-07,GK,99,2,0.72,5,3,2,0,7,7,11,10,9,3,6
Kuala Lumpur - Sabah 0:0,Malaysia. Super League,2021-04-03,GK,97,0,0.59,2,2,0,2,4,3,27,27,8,6,2
Melaka United - Kuala Lumpur 2:1,Malaysia. Super League,2021-03-20,GK,96,2,1.89,3,1,0,0,1,1,23,23,10,6,4
Kuala Lumpur - Perak 3:0,Malaysia. Super League,2021-03-17,GK,94,0,0.0,1,1,0,6,12,7,9,7,8,1,7
Selangor - Kuala Lumpur 1:1,Malaysia. Super League,2021-03-13,GK,98,1,0.52,4,3,2,7,8,5,7,7,10,4,6
Kuala Lumpur - UiTM 1:0,Malaysia. Super League,2021-03-10,GK,94,0,0.46,2,2,1,6,6,4,21,21,12,4,8
Pulau Pinang - Kuala Lumpur 1:0,Malaysia. Super League,2021-03-06,GK,97,1,2.37,6,5,4,5,2,2,14,14,10,8,2
Vendsyssel - Fremad Amager 2:0,Denmark. 1st Division,2020-12-20,GK,96,0,0.07,2,2,1,3,13,7,20,19,5,2,3
Hobro - Vendsyssel 3:1,Denmark. 1st Division,2020-12-13,GK,96,3,2.2,5,2,2,5,5,3,18,18,13,11,2
Vendsyssel - Esbjerg 1:2,Denmark. 1st Division,2020-12-09,GK,94,2,1.48,3,1,1,0,6,4,27,26,5,3,2
Vendsyssel - Silkeborg 2:1,Denmark. 1st Division,2020-12-06,GK,94,1,0.97,3,2,1,2,9,6,11,11,8,0,8
Kolding IF - Vendsyssel 3:2,Denmark. 1st Division,2020-11-27,GK,94,3,1.58,4,1,0,2,4,2,29,29,2,2,0
Hvidovre - Vendsyssel 2:0,Denmark. 1st Division,2020-11-21,GK,96,2,3.74,9,7,7,3,6,6,20,20,7,6,1
Silkeborg - Vendsyssel 4:1,Denmark. 1st Division,2020-11-01,GK,93,4,3.31,10,6,4,0,11,10,43,41,4,4,0
Vendsyssel - HB Køge 0:1,Denmark. 1st Division,2020-10-24,GK,95,1,1.02,4,3,2,0,10,8,23,22,3,3,0
